seq_name,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,druggable
Positive_122,0.872,0.812,0.581,0.732,0.241,1.002,0.692,1.062,0.391,0.681,1.273,0.902,0.301,0.591,0.892,0.972,0.762,0.21,0.421,0.982,14.515,14.4,13.839,13.904,14.392,14.579,1
Positive_123,1.898,0.596,0.707,0.558,0.186,0.893,0.484,1.452,0.186,0.968,1.377,1.117,0.633,0.261,0.707,1.042,0.782,0.074,0.409,1.563,14.067,14.925,13.931,13.995,13.407,13.78,1
Positive_124,1.02,0.625,0.625,0.888,0.625,1.118,0.526,0.921,0.428,0.954,1.546,1.085,0.493,0.724,0.658,1.217,0.592,0.0,0.46,0.888,14.894,14.632,13.316,13.501,13.739,14.524,1
Positive_125,1.53,0.853,0.527,0.727,0.226,0.803,0.527,1.43,0.276,0.953,1.154,0.702,0.301,0.577,0.677,0.727,0.502,0.1,0.552,0.978,14.015,15.195,14.531,14.496,13.924,13.719,1
Positive_126,0.886,0.403,0.778,1.074,0.429,1.342,0.886,0.832,0.456,1.02,1.503,0.966,0.349,0.617,1.208,1.557,1.047,0.322,0.483,0.966,14.565,13.434,13.58,14.308,13.426,13.563,1
Positive_127,0.633,0.759,0.506,1.329,0.253,0.569,0.19,1.012,0.316,0.949,1.329,1.012,0.443,0.569,0.569,0.696,0.696,0.0,0.696,1.266,14.271,15.864,13.36,13.105,15.154,14.45,1
Positive_128,1.159,0.905,0.283,0.763,0.339,0.99,0.763,1.074,0.311,0.396,1.725,0.679,0.339,0.566,0.566,0.876,0.452,0.226,0.339,1.187,14.086,15.138,13.521,13.688,15.305,14.323,1
Positive_129,0.828,0.791,0.602,1.167,0.188,0.979,0.489,1.205,0.489,0.527,1.581,0.791,0.414,0.64,0.753,0.828,0.64,0.151,0.339,0.941,14.832,14.753,14.28,13.67,15.162,12.96,1
Positive_130,1.173,0.782,0.469,1.016,0.078,1.251,0.547,0.938,0.547,0.234,2.111,0.938,0.391,0.625,0.313,0.625,0.547,0.078,0.547,0.469,13.988,15.691,14.015,13.331,14.398,14.897,1
Positive_131,0.839,0.876,0.597,0.802,0.187,0.876,0.559,0.97,0.503,0.578,1.566,0.671,0.242,0.727,0.615,0.634,0.634,0.242,0.597,0.839,14.219,14.361,14.043,13.995,14.693,15.134,1
Positive_132,1.418,0.814,0.447,0.762,0.263,0.972,0.394,1.077,0.315,1.025,0.998,0.972,0.42,0.447,0.63,0.736,0.762,0.079,0.236,1.182,14.758,14.674,13.447,14.43,14.842,13.9,1
Positive_133,1.037,1.223,0.394,0.622,0.207,1.182,0.601,0.622,0.27,0.435,1.078,1.078,0.228,0.518,0.498,0.56,0.56,0.207,0.353,0.788,14.936,14.474,14.543,13.814,14.686,15.085,1
Positive_134,1.511,0.716,0.517,0.596,0.239,0.994,0.477,1.193,0.278,1.034,0.875,0.755,0.557,0.596,0.875,0.716,0.517,0.199,0.318,1.312,13.682,15.06,13.982,13.632,14.217,15.152,1
Positive_135,0.922,0.841,0.624,0.488,0.244,0.759,0.298,0.57,0.325,0.787,1.654,0.732,0.38,1.573,0.705,1.031,0.624,0.407,0.787,1.166,14.171,14.79,14.379,13.581,13.41,14.752,1
Positive_136,1.137,0.987,0.15,0.628,0.359,1.077,0.688,1.166,0.389,0.209,1.346,0.479,0.479,0.658,0.748,0.389,0.359,0.389,0.419,0.718,14.253,15.524,13.167,13.876,16.252,14.157,1
Positive_137,0.533,0.775,0.92,0.581,0.484,0.387,0.484,0.581,0.097,1.501,1.889,1.114,0.387,1.55,0.727,1.162,1.356,0.194,0.581,1.259,13.31,13.865,13.865,13.657,14.585,14.154,1
Positive_138,0.763,0.805,0.509,0.89,0.127,1.144,0.551,0.932,0.382,0.975,1.102,1.526,0.297,0.593,0.593,0.89,0.805,0.042,0.509,0.763,14.028,15.512,13.773,13.226,14.589,14.674,1
Positive_139,1.081,0.81,0.54,1.056,0.147,0.909,0.467,1.056,0.589,0.614,1.424,0.909,0.344,0.638,0.589,0.638,0.688,0.123,0.565,0.835,14.141,14.969,13.875,13.714,14.576,14.702,1
Positive_140,1.202,0.902,0.075,0.676,0.225,0.977,0.526,1.277,0.15,0.526,2.179,0.601,0.15,0.601,0.827,0.827,0.451,0.075,0.301,0.977,14.939,13.586,14.858,14.1,15.29,13.701,1
Positive_141,0.936,0.744,0.785,0.95,0.179,0.868,0.702,0.978,0.565,0.744,1.047,0.441,0.303,0.716,0.688,0.744,0.812,0.344,0.675,0.964,14.949,14.049,14.439,13.964,14.41,14.006,1
Positive_142,1.651,0.492,0.597,0.632,0.351,0.632,0.527,1.405,0.246,1.721,2.072,0.562,0.913,0.948,0.983,1.475,0.878,0.176,0.597,1.194,13.106,12.998,13.774,13.801,13.945,14.324,1
Positive_143,1.628,1.293,0.191,1.197,0.048,0.575,0.287,0.958,0.383,0.575,1.628,0.287,0.239,0.575,0.862,1.101,0.527,0.0,0.191,1.005,14.363,14.783,14.377,14.024,14.77,14.133,1
Positive_144,0.715,0.715,0.618,0.878,0.325,1.138,0.455,0.683,0.52,0.715,1.495,1.235,0.195,0.943,0.683,1.073,0.683,0.065,0.488,0.813,13.978,14.866,14.022,13.74,15.018,13.942,1
Positive_145,1.824,0.777,0.338,0.811,0.101,0.912,0.372,1.149,0.406,0.709,1.487,0.541,0.237,0.372,0.676,0.98,0.777,0.27,0.304,1.216,14.322,14.451,14.65,14.493,13.438,14.387,1
Positive_146,0.995,0.736,0.736,0.779,0.346,0.995,0.519,0.649,0.346,0.649,1.558,1.125,0.173,0.563,0.822,0.779,0.346,0.13,0.606,1.125,13.545,14.363,14.118,14.775,14.09,15.131,1
Positive_147,1.529,0.695,0.584,0.778,0.25,0.751,0.723,1.334,0.167,0.695,1.029,0.806,0.278,0.695,0.695,0.639,0.778,0.195,0.473,1.279,14.272,15.271,13.863,13.108,14.862,14.251,1
Positive_148,1.038,0.669,0.9,0.461,0.577,0.761,0.461,0.715,0.254,1.13,2.192,0.9,0.369,1.015,0.761,1.269,1.2,0.115,0.6,0.738,14.498,14.272,13.538,14.111,13.748,13.707,1
Positive_149,1.621,0.615,0.28,0.419,0.28,0.754,0.475,1.425,0.223,1.034,2.627,0.391,0.475,0.894,0.81,1.369,1.062,0.335,0.643,1.565,14.46,14.045,13.05,13.318,13.829,14.002,1
Positive_150,0.927,0.859,0.455,0.725,0.135,1.028,0.472,1.382,0.135,0.64,1.365,1.045,0.236,0.657,0.674,0.556,0.725,0.185,0.32,0.91,13.678,15.007,14.289,13.96,14.591,15.047,1
Positive_151,1.219,0.72,0.679,0.596,0.263,0.956,0.429,1.108,0.374,0.997,1.745,0.762,0.623,0.748,0.637,1.26,0.956,0.249,0.443,1.163,13.985,14.352,13.707,14.073,13.882,14.073,1
Positive_152,1.27,0.391,1.099,0.757,0.0,0.977,0.757,1.294,0.171,0.977,1.489,0.952,0.366,0.513,0.586,1.709,1.27,0.073,0.83,1.123,13.904,14.701,13.663,13.082,13.265,14.784,1
Positive_153,1.002,0.735,0.702,0.869,0.267,1.203,0.702,1.169,0.334,0.601,1.069,0.501,0.568,0.768,0.668,0.869,1.036,0.134,0.535,1.103,14.212,15.065,13.507,13.351,14.464,14.568,1
Positive_154,0.803,0.648,0.772,0.648,0.509,1.188,0.648,0.833,0.324,0.803,1.343,0.818,0.37,0.895,0.664,1.389,0.787,0.232,0.633,1.019,14.268,13.862,14.506,13.801,14.092,14.146,1
Positive_155,1.402,1.028,0.311,0.685,0.218,0.903,0.561,1.028,0.374,0.935,1.153,0.685,0.436,0.218,0.841,1.028,0.716,0.125,0.467,1.121,14.727,13.987,14.35,13.951,13.958,14.791,1
Positive_156,1.485,0.495,0.247,0.99,0.0,1.979,0.99,0.247,0.247,0.99,1.237,0.495,0.742,0.495,0.495,0.247,0.495,0.247,0.742,0.99,16.51,15.838,11.154,16.177,14.618,11.847,1
Positive_157,0.911,0.671,0.383,0.623,0.431,1.006,0.671,1.054,0.479,0.767,2.013,0.671,0.192,1.39,0.383,1.294,0.719,0.24,0.623,1.581,13.631,14.018,13.897,13.833,14.058,14.461,1
Positive_158,0.706,0.513,0.641,1.026,0.385,0.962,0.577,1.155,0.449,1.026,1.924,0.77,0.385,0.641,0.77,0.641,1.411,0.257,0.449,0.898,14.301,13.732,13.803,12.883,14.543,15.151,1
Positive_159,1.115,1.486,0.248,0.991,0.0,0.743,0.743,0.495,0.372,1.115,1.238,0.619,0.248,0.248,0.619,0.248,0.991,0.0,0.124,1.115,16.245,12.137,14.733,12.82,17.125,14.185,1
Positive_160,0.624,0.865,0.288,0.913,0.192,0.721,0.528,1.009,0.528,1.057,1.585,0.769,0.528,0.721,1.297,0.721,0.672,0.144,0.48,0.817,14.148,13.816,14.192,13.404,15.695,14.286,1
Positive_161,1.032,0.862,0.608,0.806,0.297,0.919,0.678,0.82,0.523,0.707,1.329,0.707,0.353,0.707,0.848,0.862,0.749,0.198,0.438,1.018,14.176,14.755,14.061,14.371,13.88,14.299,1
Positive_162,0.723,0.836,0.746,0.904,0.316,1.152,0.429,0.813,0.384,0.904,1.265,0.904,0.407,0.61,0.701,1.017,0.723,0.158,0.542,0.859,14.055,14.25,13.724,14.048,14.646,14.883,1
Positive_163,0.872,1.308,0.405,0.81,0.218,0.903,0.311,1.09,0.343,0.592,1.432,0.529,0.28,0.436,0.716,0.685,0.716,0.187,0.343,0.81,14.563,15.271,13.505,14.433,15.238,14.005,1
Positive_164,0.721,1.339,0.206,0.721,0.103,0.927,0.103,0.721,0.309,0.824,1.545,0.618,0.309,0.927,1.133,0.206,0.412,0.0,0.927,0.206,12.226,15.553,14.898,15.468,14.499,15.1,1
Positive_165,1.37,0.622,0.405,0.467,0.342,0.809,0.436,1.245,0.311,1.338,1.743,0.716,0.498,1.245,0.685,1.307,0.84,0.156,0.405,1.338,13.804,13.487,15.033,12.917,14.138,14.342,1
Positive_166,1.26,0.94,0.427,0.726,0.384,0.854,0.512,1.473,0.47,0.598,1.217,0.619,0.32,0.47,0.555,0.833,0.854,0.128,0.534,1.004,14.923,14.497,14.285,14.306,13.313,14.497,1
Positive_167,1.142,0.791,0.571,0.835,0.198,0.703,0.659,0.857,0.395,0.527,1.516,0.835,0.308,0.857,0.835,1.186,0.813,0.154,0.461,0.813,13.911,15.494,14.034,13.261,14.352,14.496,1
Positive_168,1.32,0.872,0.523,0.747,0.149,0.922,0.299,1.32,0.374,0.946,0.996,0.822,0.349,0.573,0.647,0.922,0.647,0.125,0.523,0.822,14.398,14.558,14.558,13.286,14.975,14.328,1
Positive_169,1.058,0.711,0.815,0.85,0.434,1.232,0.989,0.59,0.451,0.954,1.492,1.006,0.382,0.729,0.503,0.972,0.746,0.156,0.312,0.798,13.275,14.307,13.154,14.186,14.854,15.044,1
Positive_170,1.517,0.88,0.516,0.637,0.091,1.153,0.91,0.941,0.243,0.667,1.79,0.667,0.273,0.516,0.637,0.971,0.516,0.091,0.364,1.001,13.633,15.539,14.309,13.914,14.022,14.201,1
Positive_171,1.169,1.119,0.383,0.857,0.121,1.109,0.524,1.059,0.242,0.736,1.21,0.655,0.302,0.363,0.635,0.544,0.655,0.101,0.383,1.099,14.68,15.144,14.017,14.036,14.255,14.6,1
Positive_172,0.848,0.565,0.707,0.895,0.424,1.084,0.424,0.848,0.66,1.272,1.319,1.084,0.33,0.66,0.895,0.471,0.848,0.094,0.613,0.707,14.181,15.081,13.075,13.525,15.103,14.285,1
Positive_173,1.068,0.573,0.612,0.747,0.272,1.281,0.631,0.844,0.301,0.767,1.155,1.436,0.281,0.485,0.786,0.864,0.806,0.262,0.466,1.039,14.367,14.353,14.36,14.03,14.544,13.67,1
Positive_174,1.222,0.419,0.559,0.489,0.314,0.629,0.419,1.292,0.314,1.292,2.131,0.803,0.384,1.292,0.629,1.537,1.257,0.384,0.664,0.978,13.37,14.407,14.662,13.336,13.82,13.395,1
Positive_175,1.063,0.813,0.602,0.735,0.328,1.055,0.555,0.915,0.211,0.954,1.774,0.649,0.539,0.969,0.829,1.235,0.922,0.258,0.422,0.93,14.229,14.868,12.811,13.867,14.434,14.032,1
Positive_176,0.932,0.712,0.613,0.834,0.196,1.349,0.466,0.883,0.466,0.981,1.3,1.178,0.515,0.613,0.761,0.54,0.932,0.049,0.54,0.785,14.573,14.097,14.412,14.01,13.922,14.339,1
Positive_177,1.217,0.929,0.256,0.769,0.176,1.602,0.673,0.913,0.192,0.56,1.409,1.137,0.144,0.4,1.153,1.153,0.721,0.112,0.288,0.913,14.211,15.021,13.571,13.733,14.483,14.263,1
Positive_178,1.471,0.609,0.456,0.456,0.456,0.507,0.659,1.471,0.051,0.71,1.623,0.964,0.558,0.964,0.609,1.166,0.812,0.101,0.659,0.964,14.075,14.648,13.274,13.045,14.77,14.923,1
Positive_179,1.05,0.663,0.829,0.856,0.221,1.216,0.718,0.884,0.331,1.133,1.436,0.912,0.249,0.635,0.552,0.967,0.663,0.138,0.497,0.801,13.992,15.578,13.756,13.284,14.523,14.117,1
Positive_180,1.186,0.673,0.321,0.721,0.257,0.802,0.785,0.834,0.465,0.641,1.411,0.962,0.369,0.481,0.834,0.962,0.882,0.433,0.465,0.994,14.071,14.389,14.599,13.803,14.404,14.259,1
Positive_181,0.787,0.801,0.52,0.815,0.267,1.32,0.604,0.871,0.365,0.758,1.756,0.534,0.365,0.464,1.082,1.292,0.885,0.169,0.59,1.292,14.371,13.851,14.107,13.447,14.635,14.053,1
Positive_182,1.261,0.831,0.489,0.645,0.274,0.792,0.694,0.821,0.372,1.095,2.073,0.645,0.352,0.792,0.596,1.105,0.9,0.225,0.381,1.115,13.938,14.641,14.193,13.969,14.224,13.575,1
Positive_183,1.239,0.656,0.51,0.51,0.182,0.875,0.474,1.094,0.292,1.677,1.458,0.838,0.109,0.911,0.583,1.094,1.203,0.292,0.364,1.167,13.627,14.264,14.085,14.31,14.264,13.922,1
Positive_184,1.736,0.496,0.661,0.634,0.413,0.717,0.386,1.488,0.083,1.13,2.232,0.661,0.524,0.992,0.717,1.213,0.964,0.276,0.469,1.543,13.945,13.971,13.061,13.486,14.188,14.015,1
Positive_185,0.797,0.561,0.472,1.062,0.295,1.033,0.708,0.62,0.413,1.033,1.534,1.151,0.502,0.797,0.738,1.151,0.767,0.03,0.531,0.708,15.229,14.111,13.932,13.53,13.992,14.305,1
Positive_186,0.891,0.876,0.538,0.63,0.292,0.937,0.553,1.029,0.307,0.845,1.537,0.814,0.277,0.63,0.799,1.137,0.891,0.338,0.492,0.953,14.094,14.581,14.205,13.488,14.603,14.264,1
Positive_187,1.15,0.602,0.531,0.761,0.354,0.92,0.726,1.097,0.195,1.239,1.593,1.009,0.584,0.655,0.637,1.239,1.027,0.124,0.283,1.54,13.907,15.094,13.427,13.712,13.834,13.761,1
Positive_188,0.953,0.677,0.502,0.778,0.251,1.028,0.401,0.828,0.502,0.677,1.48,0.978,0.351,0.803,0.652,0.753,0.652,0.176,0.702,0.928,14.297,15.303,14.36,14.051,13.699,14.219,1
Positive_189,1.153,0.512,0.384,0.705,0.256,0.961,0.769,1.153,0.384,0.64,1.345,0.897,0.32,0.833,0.705,0.897,0.961,0.384,0.512,1.025,13.552,14.122,14.47,14.248,13.804,15.01,1
Positive_190,1.383,0.981,0.312,0.68,0.245,0.926,0.669,1.037,0.29,0.457,1.539,0.636,0.212,0.468,1.115,0.769,0.591,0.357,0.379,1.048,14.518,14.666,14.131,13.644,14.363,14.582,1
Positive_191,2.119,0.706,0.202,0.807,0.202,0.757,0.505,1.413,0.555,0.858,1.816,0.858,0.454,0.454,0.807,1.261,0.908,0.0,0.101,1.312,13.479,14.637,14.686,13.519,12.754,14.831,1
Positive_192,1.084,0.62,0.527,1.208,0.186,0.744,0.651,0.805,0.341,0.991,1.022,1.084,0.403,1.022,0.774,1.053,0.805,0.093,0.465,0.712,13.898,14.934,13.927,13.781,14.299,14.569,1
Positive_193,1.054,0.652,0.602,0.669,0.184,1.004,0.719,0.92,0.251,1.037,1.639,1.154,0.318,0.569,0.435,1.405,0.82,0.067,0.485,0.97,14.021,14.208,13.595,13.617,14.806,14.798,1
Positive_194,0.68,0.68,0.517,0.871,0.109,0.816,0.462,0.871,0.354,0.871,1.279,0.952,0.354,0.898,0.789,1.007,0.871,0.218,0.789,0.979,13.652,14.6,13.81,13.968,14.75,14.858,1
Positive_195,0.732,0.751,0.563,0.713,0.3,1.332,0.544,0.976,0.356,0.826,1.107,1.144,0.319,0.713,0.582,0.694,0.544,0.244,0.488,0.638,14.542,14.101,14.426,14.345,14.528,14.494,1
Positive_196,1.399,0.775,0.538,0.624,0.151,0.775,0.667,1.206,0.28,0.84,1.486,0.732,0.215,0.904,0.732,0.84,0.754,0.086,0.538,1.055,14.079,14.889,13.86,14.364,13.729,14.481,1
Positive_197,0.946,0.394,1.576,0.552,0.355,1.143,0.867,1.025,0.158,1.103,1.852,0.828,0.433,0.63,0.473,1.616,0.985,0.158,0.788,1.182,13.975,13.804,13.617,13.224,13.787,14.529,1
Positive_198,1.03,0.667,0.606,0.667,0.303,0.939,0.394,0.969,0.485,0.757,1.151,1.06,0.212,0.636,0.606,1.303,0.757,0.273,0.515,1.06,14.318,13.943,14.095,14.188,14.188,14.879,1
Positive_199,1.112,0.69,0.498,0.767,0.038,0.728,0.844,0.882,0.498,0.575,1.61,0.728,0.69,0.959,0.844,1.074,1.035,0.153,0.345,1.342,13.995,14.65,13.802,13.51,14.057,14.573,1
Positive_200,0.89,0.745,0.538,0.911,0.269,0.994,0.642,0.683,0.352,0.911,1.222,0.787,0.331,0.725,0.704,0.683,0.621,0.311,0.621,1.015,13.774,14.521,14.333,14.584,13.921,14.912,1
Positive_201,1.139,0.488,0.624,0.515,0.38,0.461,0.488,1.355,0.081,1.301,1.6,0.624,0.569,1.193,0.759,1.22,0.84,0.542,0.813,1.247,13.641,14.234,13.933,13.608,14.721,13.625,1
Positive_202,1.112,0.86,0.556,0.657,0.202,0.91,0.657,1.416,0.404,0.607,1.315,0.607,0.607,0.758,0.758,0.657,0.758,0.152,0.455,1.163,14.956,14.802,14.225,14.152,14.086,13.166,1
Positive_203,1.01,0.842,0.617,0.786,0.337,0.814,0.589,0.982,0.449,0.87,1.375,0.842,0.421,0.842,0.73,0.898,0.477,0.14,0.337,0.673,13.981,14.128,14.17,13.644,15.454,14.591,1
Positive_204,1.392,0.696,0.278,0.747,0.101,1.076,0.696,1.215,0.468,0.646,2.012,0.38,0.38,0.418,1.038,1.164,1.025,0.19,0.456,1.405,13.731,14.481,14.552,13.842,13.834,13.778,1
Positive_205,0.616,0.718,0.411,0.855,0.308,0.958,0.684,0.992,0.274,0.65,1.437,1.163,0.376,0.582,0.821,0.684,0.547,0.205,0.582,0.924,14.248,14.138,14.434,14.207,14.793,14.393,1
Positive_206,0.804,0.916,0.519,0.936,0.071,1.241,0.59,1.079,0.193,0.855,1.292,0.814,0.376,0.448,0.57,0.753,0.61,0.041,0.437,1.109,14.548,14.671,14.261,14.459,14.186,14.22,1
Positive_207,1.598,0.464,0.206,0.464,0.412,0.515,0.67,1.701,0.155,0.67,1.65,1.083,0.722,0.979,0.515,1.031,0.773,0.103,0.722,1.083,14.121,14.283,13.368,13.096,14.99,14.625,1
Positive_208,0.636,0.788,0.432,1.093,0.203,0.966,0.407,0.788,0.458,0.61,1.525,0.915,0.407,0.864,0.61,1.042,0.864,0.127,0.788,0.737,14.277,14.94,14.17,14.255,13.899,14.198,1
Positive_209,0.783,0.682,0.733,0.657,0.328,0.909,0.783,0.935,0.48,0.859,1.44,0.859,0.379,0.96,1.011,0.884,0.859,0.152,0.682,0.884,14.527,14.855,14.488,13.962,13.466,13.443,1
Positive_210,1.016,0.614,1.093,0.824,0.23,1.055,0.633,0.805,0.173,0.978,1.265,1.035,0.326,0.537,0.479,0.901,0.709,0.288,0.652,0.767,13.992,14.776,14.445,13.445,14.711,14.251,1
Positive_211,1.158,0.427,1.036,0.853,0.061,0.792,0.548,0.975,0.67,0.609,1.219,1.097,0.183,0.67,1.036,1.828,0.853,0.366,0.487,1.036,15.14,13.915,13.534,14.003,13.788,13.717,1
Positive_212,1.461,0.816,0.773,0.687,0.129,0.902,0.387,1.074,0.473,1.117,1.418,0.945,0.473,0.129,0.859,0.773,0.73,0.129,0.172,1.59,12.978,14.287,14.715,14.377,14.362,14.242,1
Positive_213,0.625,0.699,0.441,0.736,0.257,0.699,0.478,1.471,0.221,0.883,1.361,0.699,0.478,0.809,0.662,1.361,1.288,0.257,0.625,0.883,13.561,15.032,14.271,13.823,13.576,14.801,1
Positive_214,1.425,0.757,0.683,0.534,0.326,0.95,0.579,1.291,0.312,0.846,1.766,0.608,0.593,0.742,0.727,1.083,0.89,0.267,0.445,1.246,13.403,14.118,14.006,13.99,14.006,14.407,1
Positive_215,1.434,0.749,0.407,0.599,0.15,0.835,0.621,1.22,0.214,0.706,1.37,0.835,0.257,1.092,0.749,0.77,0.792,0.064,0.407,1.177,14.202,14.766,13.942,14.332,13.863,14.448,1
Positive_216,0.965,0.716,0.747,0.747,0.249,1.183,0.405,0.654,0.156,0.747,1.4,1.151,0.405,0.84,0.654,1.089,0.809,0.156,0.373,0.996,13.921,14.592,14.051,13.747,14.282,14.968,1
Positive_217,1.678,0.586,0.599,0.812,0.16,0.879,0.439,1.372,0.333,1.092,1.585,0.906,0.399,0.732,0.746,1.158,0.826,0.213,0.479,1.145,13.961,13.751,14.203,13.42,13.993,14.534,1
Positive_218,0.97,0.589,0.935,0.901,0.208,1.212,0.693,1.074,0.277,0.658,1.212,0.589,0.589,0.797,0.658,1.351,0.97,0.139,0.52,1.212,13.896,14.977,13.421,13.484,14.036,14.635,1
Positive_219,1.379,0.435,0.726,0.254,0.29,0.835,0.508,1.125,0.399,1.488,2.395,0.726,0.726,1.306,1.089,1.415,1.052,0.109,0.726,1.306,13.754,13.105,13.37,13.791,13.699,13.992,1
Positive_220,1.453,1.103,0.458,0.781,0.215,0.754,0.565,0.996,0.323,0.565,1.507,0.592,0.296,0.565,0.646,0.807,0.646,0.108,0.431,0.754,14.847,15.077,13.022,14.84,14.528,14.121,1
Positive_221,1.3,0.716,0.497,1.095,0.19,0.949,0.613,1.139,0.248,0.716,1.344,0.964,0.35,0.54,0.511,0.716,0.76,0.117,0.38,0.993,14.089,15.276,13.601,13.643,14.774,14.478,1
Positive_222,1.471,0.602,0.769,0.802,0.201,1.003,0.301,1.471,0.468,1.103,0.903,0.802,0.401,0.501,0.669,0.535,1.07,0.1,0.535,1.337,13.902,14.541,14.692,14.075,13.12,14.624,1
Positive_223,1.151,0.219,1.261,0.987,0.055,0.767,0.219,0.658,0.165,1.206,1.425,2.467,0.219,0.439,0.493,1.261,0.713,0.0,0.713,0.987,13.316,14.872,14.318,12.446,14.941,14.703,1
Positive_224,1.106,1.031,0.553,0.83,0.126,1.157,0.654,1.106,0.277,0.629,1.232,0.855,0.251,0.327,1.257,1.509,0.805,0.126,0.428,0.78,14.782,14.586,14.474,12.985,13.414,14.722,1
Positive_225,1.099,0.634,0.676,0.718,0.127,0.845,0.718,0.93,0.38,0.676,2.07,1.099,0.507,0.634,0.592,0.93,1.014,0.211,0.465,0.634,14.531,13.888,13.873,13.746,14.644,14.359,1
Positive_226,1.544,1.044,0.322,0.766,0.233,0.877,0.344,1.122,0.355,0.6,1.344,0.566,0.233,0.666,0.877,0.6,0.666,0.1,0.533,0.922,13.936,15.013,14.594,14.053,14.265,14.423,1
Positive_227,0.731,0.985,0.509,0.763,0.254,0.699,0.699,0.509,0.222,1.017,2.066,0.477,0.318,0.636,0.954,1.113,0.795,0.445,0.668,1.335,13.699,14.709,13.911,14.147,14.382,13.957,1
Positive_228,1.099,0.72,0.379,0.72,0.227,0.644,0.644,1.402,0.493,0.834,2.009,0.796,0.417,0.379,0.948,0.948,0.644,0.19,0.493,0.872,13.416,14.537,13.653,13.46,15.473,14.604,1
Positive_229,0.929,0.895,0.172,0.654,0.241,0.826,0.688,1.205,0.447,0.723,1.928,1.033,0.447,0.516,0.654,0.998,0.792,0.172,0.241,0.826,13.295,14.705,14.122,13.964,14.396,15.129,1
Positive_230,0.726,0.391,0.558,1.061,0.056,0.726,0.614,1.228,0.67,0.503,1.452,1.34,0.112,0.67,0.949,1.005,0.67,0.391,0.447,0.949,15.402,13.929,13.951,14.488,13.559,14.154,1
Positive_231,1.077,0.754,0.35,0.808,0.296,1.104,0.646,1.239,0.377,0.942,1.373,0.996,0.35,0.404,0.862,0.889,0.916,0.215,0.215,1.023,13.969,14.926,14.154,13.813,14.073,14.228,1
Positive_232,0.734,0.993,0.346,0.907,0.216,0.821,0.648,1.08,0.389,0.821,1.425,0.648,0.389,0.605,0.993,0.648,0.561,0.216,0.475,0.605,14.255,14.464,13.565,14.437,14.992,14.769,1
Positive_233,1.015,0.646,0.849,0.719,0.295,1.052,0.572,0.812,0.277,0.996,1.365,1.088,0.424,0.443,0.553,0.904,0.867,0.221,0.719,0.793,13.581,14.867,13.99,13.479,14.217,15.254,1
Positive_234,1.864,0.932,0.502,0.358,0.143,0.717,0.215,1.505,0.215,0.43,1.935,0.788,0.287,0.645,1.003,1.003,0.645,0.143,0.502,0.932,13.776,14.374,13.902,14.315,14.758,14.109,1
Positive_235,1.571,0.542,0.542,0.433,0.217,0.921,0.379,0.975,0.488,0.921,1.679,1.029,0.867,0.65,0.325,1.3,0.759,0.054,0.813,1.354,13.027,15.352,14.672,13.082,13.763,14.285,1
Positive_236,0.375,0.599,0.749,0.674,0.075,1.199,0.524,0.974,0.225,0.674,1.423,1.274,0.524,0.674,0.899,0.899,0.524,0.225,0.45,1.049,14.24,14.03,14.184,13.988,15.311,14.24,1
Positive_237,1.339,0.73,0.609,0.7,0.304,0.913,0.517,1.248,0.487,0.67,1.552,0.913,0.304,0.517,0.67,0.913,0.761,0.061,0.578,0.913,14.259,14.943,14.068,13.84,13.936,14.252,1
Positive_238,1.952,0.705,0.434,0.813,0.054,0.596,0.542,1.518,0.271,1.084,1.464,0.488,0.542,0.379,0.705,0.867,0.705,0.217,0.325,0.922,14.278,14.847,14.001,13.243,14.213,14.833,1
Positive_239,0.774,0.873,0.357,0.794,0.278,1.19,0.635,0.813,0.417,0.615,1.508,1.071,0.476,0.714,0.615,0.813,0.436,0.139,0.436,0.714,14.75,14.92,14.353,14.1,14.312,13.895,1
Positive_240,1.009,1.055,0.459,0.803,0.367,0.757,0.447,1.193,0.275,0.551,1.078,0.493,0.264,0.688,0.826,1.17,0.665,0.092,0.608,1.445,13.832,14.722,14.43,14.046,13.953,14.772,1
Positive_241,0.887,0.678,0.742,0.742,0.226,0.871,0.452,0.952,0.274,1.049,1.565,0.887,0.436,0.661,0.597,1.049,0.984,0.29,0.629,0.839,13.575,14.523,13.989,14.36,14.686,14.056,1
Positive_242,0.966,0.935,0.499,0.841,0.28,0.748,0.374,0.748,0.374,0.966,0.779,0.748,0.374,0.561,0.904,0.686,0.81,0.343,0.499,0.748,14.037,15.23,14.314,14.795,14.017,14.426,1
Positive_243,0.917,0.84,0.535,0.611,0.134,0.821,0.573,1.05,0.688,0.42,1.318,0.458,0.248,0.802,1.184,0.859,0.878,0.344,0.649,1.012,13.962,14.256,15.052,13.89,14.536,13.962,1
Positive_244,1.03,0.572,0.858,0.343,0.572,0.458,0.172,0.629,0.343,1.659,2.746,0.801,0.801,1.202,0.515,1.43,1.144,0.286,0.915,1.717,13.774,12.982,13.728,14.01,14.547,12.764,1
